timestamp,lag,wait_ms
2025-10-23 22:12:21.270,0,3
2025-10-23 22:12:21.276,0,1
2025-10-23 22:12:21.282,0,2
2025-10-23 22:12:21.283,0,2
2025-10-23 22:12:21.284,0,1
2025-10-23 22:12:22.230,0,1
2025-10-23 22:12:22.235,0,1
2025-10-23 22:12:22.248,0,1
2025-10-23 22:12:22.262,8,1
2025-10-23 22:12:23.234,8,1
2025-10-23 22:12:23.252,3,1
2025-10-23 22:12:23.253,3,2
2025-10-23 22:12:23.260,3,1
2025-10-23 22:12:23.262,3,1
2025-10-23 22:12:24.247,3,1
2025-10-23 22:12:24.252,5,3
2025-10-23 22:12:24.263,5,1
2025-10-23 22:12:25.237,5,0
2025-10-23 22:12:25.251,3,1
2025-10-23 22:12:25.267,3,1
2025-10-23 22:12:26.258,3,0
2025-10-23 22:12:27.238,3,1
2025-10-23 22:12:27.244,1,0
2025-10-23 22:12:27.251,1,1
2025-10-23 22:12:28.238,1,1
2025-10-23 22:12:28.244,3,1
2025-10-23 22:12:28.249,3,1
2025-10-23 22:12:28.251,3,0
2025-10-23 22:12:28.258,3,0
2025-10-23 22:12:28.261,3,0
2025-10-23 22:12:29.242,3,0
2025-10-23 22:12:29.249,3,0
2025-10-23 22:12:29.251,7,1
2025-10-23 22:12:29.256,7,0
2025-10-23 22:12:29.257,7,1
2025-10-23 22:12:30.235,7,1
2025-10-23 22:12:30.238,5,1
2025-10-23 22:12:31.252,1,1
2025-10-23 22:12:31.257,1,1
2025-10-23 22:12:31.264,1,1
2025-10-23 22:12:32.239,1,1
2025-10-23 22:12:32.244,4,0
2025-10-23 22:12:32.246,4,1
2025-10-23 22:12:32.254,4,1
2025-10-23 22:12:32.255,4,1
2025-10-23 22:12:33.231,4,0
2025-10-23 22:12:33.244,5,1
2025-10-23 22:12:33.248,5,1
2025-10-23 22:12:33.254,5,0
2025-10-23 22:12:34.234,5,1
2025-10-23 22:12:34.240,4,1
2025-10-23 22:12:35.237,4,1
2025-10-23 22:12:35.239,4,1
2025-10-23 22:12:35.248,3,0
2025-10-23 22:12:35.251,3,0
2025-10-23 22:12:35.253,3,0
2025-10-23 22:12:35.255,3,0
2025-10-23 22:12:35.256,3,0
2025-10-23 22:12:36.253,3,1
2025-10-23 22:12:37.231,7,1
2025-10-23 22:12:37.235,1,1
2025-10-23 22:12:37.242,1,2
2025-10-23 22:12:37.249,1,1
2025-10-23 22:12:37.251,1,2
2025-10-23 22:12:37.259,1,2
2025-10-23 22:12:37.260,1,2
2025-10-23 22:12:37.262,1,1
2025-10-23 22:12:37.265,1,2
2025-10-23 22:12:38.240,1,2
2025-10-23 22:12:38.251,9,2
2025-10-23 22:12:38.256,9,2
2025-10-23 22:12:39.243,9,2
2025-10-23 22:12:40.231,3,1
2025-10-23 22:12:40.235,1,1
2025-10-23 22:12:40.241,1,1
2025-10-23 22:12:40.255,1,1
2025-10-23 22:12:40.266,1,1
2025-10-23 22:12:41.276,5,4
2025-10-23 22:12:41.283,5,2
2025-10-23 22:12:41.284,5,1
2025-10-23 22:12:41.289,5,1
2025-10-23 22:12:41.297,5,1
2025-10-23 22:12:41.307,5,1
2025-10-23 22:12:41.311,5,1
2025-10-23 22:12:41.318,5,1
2025-10-23 22:12:41.319,5,1
2025-10-23 22:12:41.351,5,1
2025-10-23 22:12:42.288,5,1
2025-10-23 22:12:42.295,5,1
2025-10-23 22:12:42.299,12,1
2025-10-23 22:12:42.305,12,0
2025-10-23 22:12:42.314,12,1
2025-10-23 22:12:42.318,12,1
2025-10-23 22:12:42.320,12,1
2025-10-23 22:12:42.323,12,1
2025-10-23 22:12:42.325,12,1
2025-10-23 22:12:43.275,12,2
2025-10-23 22:12:43.299,9,1
2025-10-23 22:12:43.307,9,0
2025-10-23 22:12:43.311,9,1
2025-10-23 22:12:43.316,9,2
2025-10-23 22:12:43.319,9,1
2025-10-23 22:12:43.326,9,1
2025-10-23 22:12:43.332,9,1
2025-10-23 22:12:43.333,9,1
2025-10-23 22:12:43.340,9,1
2025-10-23 22:12:44.287,9,1
2025-10-23 22:12:44.290,10,1
2025-10-23 22:12:44.295,10,1
2025-10-23 22:12:44.296,10,1
2025-10-23 22:12:44.309,10,2
2025-10-23 22:12:44.312,10,2
2025-10-23 22:12:44.328,10,1
2025-10-23 22:12:45.281,10,2
2025-10-23 22:12:45.289,10,2
2025-10-23 22:12:45.308,8,1
2025-10-23 22:12:45.309,8,1
2025-10-23 22:12:45.319,8,1
2025-10-23 22:12:45.321,8,1
2025-10-23 22:12:45.323,8,2
2025-10-23 22:12:45.334,8,1
2025-10-23 22:12:45.336,8,1
