26
30
48
26
32
22
20
28
30
28
50
28
20
16
16
24
8
36
14
12
10
26
32
16
42
34
12
10
28
30
56
64
34
42
40
48
20
38
50
52
50
30
40
36
40
40
52
72
20
18
20
18
16
24
18
12
38
28
64
56
58
152
510
424
304
168
162
128
78
64
124
150
232
230
260
276
208
218
270
332
334
182
242
282
340
308
368
182
208
210
308
500
354
318
396
352
312
224
220
276
254
154
80
130
124
184
346
134
86
120
208
154
150
182
104
132
88
82
44
54
86
26
78
64
52
24
42
60
76
50
38
30
58
24
32
38
58
40
28
58
56
48
34
26
50
44
60
36
46
60
52
54
48
44
42
38
104
108
62
180
140
44
50
86
102
44
52
58
100
70
50
44
32
56
44
64
46
46
60
66
70
54
60
58
84
68
60
46
54
44
174
152
156
156
124
146
84
44
110
26
46
58
68
84
44
76
46
62
54
38
64
66
102
28
50
54
52
62
40
60
36
50
42
62
124
74
56
132
74
92
88
82
82
124
86
56
60
82
100
80
94
86
54
92
80
90
56
56
30
60
68
58
62
46
82
46
58
26
38
24
42
58
30
58
38
40
26
62
32
140
38
46
48
42
66
36
48
52
38
32
50
24
42
34
16
68
22
90
14
22
20
20
64
22
22
20
48
12
22
22
18
14
8
10
16
22
20
34
22
16
6
26
12
28
8
18
12
24
20
24
24
16
32
30
42
34
14
18
14
40
26
36
20
52
38
22
38
36
22
34
28
24
34
16
20
32
32
22
74
26
22
18
14
22
20
18
58
64
64
44
44
48
32
44
34
68
24
22
32
40
40
44
44
28
38
54
70
36
26
16
46
30
28
38
52
36
36
30
40
32
34
50
24
44
20
14
32
24
16
24
42
30
42
34
16
36
28
12
16
28
26
18
22
12
10
14
14
36
24
30
30
26
44
42
52
50
14
16
30
46
30
38
34
16
20
26
12
16
30
22
24
44
12
10
42
64
56
14
36
46
64
44
28
26
18
28
48
22
10
80
46
76
40
22
22
22
32
44
42
20
32
30
32
24
24
28
36
26
34
14
30
