timestamp,lag,wait_ms
2025-10-29 15:25:39.304,0,12
2025-10-29 15:25:39.321,0,20
2025-10-29 15:25:40.255,2,2
2025-10-29 15:25:40.261,2,1
2025-10-29 15:25:40.265,2,1
2025-10-29 15:25:40.267,2,2
2025-10-29 15:25:40.269,2,1
2025-10-29 15:25:40.272,2,1
2025-10-29 15:25:40.279,2,2
2025-10-29 15:25:41.251,2,2
2025-10-29 15:25:41.255,2,3
2025-10-29 15:25:41.260,2,7
2025-10-29 15:25:41.260,2,2
2025-10-29 15:25:41.262,11,2
2025-10-29 15:25:41.263,11,1
2025-10-29 15:25:41.265,11,2
2025-10-29 15:25:41.276,11,2
2025-10-29 15:25:42.253,11,3
2025-10-29 15:25:42.259,7,4
2025-10-29 15:25:42.261,7,3
2025-10-29 15:25:42.262,7,3
2025-10-29 15:25:42.264,7,4
2025-10-29 15:25:42.265,7,4
2025-10-29 15:25:42.267,7,3
2025-10-29 15:25:42.271,7,2
2025-10-29 15:25:43.249,7,3
2025-10-29 15:25:43.268,8,3
2025-10-29 15:25:43.273,8,3
2025-10-29 15:25:44.256,8,3
2025-10-29 15:25:44.269,3,3
2025-10-29 15:25:44.278,3,3
2025-10-29 15:25:45.249,3,2
2025-10-29 15:25:45.255,3,2
2025-10-29 15:25:45.262,3,2
2025-10-29 15:25:45.265,3,2
2025-10-29 15:25:46.273,3,3
2025-10-29 15:25:47.271,4,4
2025-10-29 15:25:47.280,2,11
2025-10-29 15:25:48.252,2,3
2025-10-29 15:25:48.269,2,2
2025-10-29 15:25:48.273,3,2
2025-10-29 15:25:49.288,3,7
2025-10-29 15:25:49.307,3,3
2025-10-29 15:25:49.316,3,2
2025-10-29 15:25:49.321,3,2
2025-10-29 15:25:49.323,3,1
2025-10-29 15:25:49.325,3,1
2025-10-29 15:25:50.279,3,3
2025-10-29 15:25:50.287,7,7
2025-10-29 15:25:50.287,7,4
2025-10-29 15:25:50.305,7,2
2025-10-29 15:25:50.307,7,2
2025-10-29 15:25:50.319,7,3
2025-10-29 15:25:50.323,7,2
2025-10-29 15:25:51.285,7,3
2025-10-29 15:25:51.300,7,2
2025-10-29 15:25:51.302,7,2
2025-10-29 15:25:51.311,7,2
2025-10-29 15:25:51.324,7,2
2025-10-29 15:25:51.330,7,2
2025-10-29 15:25:51.336,7,2
2025-10-29 15:25:52.298,7,2
2025-10-29 15:25:52.305,8,6
2025-10-29 15:25:52.308,8,2
2025-10-29 15:25:52.322,8,3
2025-10-29 15:25:52.335,8,3
2025-10-29 15:25:52.337,8,3
2025-10-29 15:25:52.338,8,3
2025-10-29 15:25:52.340,8,2
2025-10-29 15:25:53.305,8,2
2025-10-29 15:25:53.326,8,2
2025-10-29 15:25:54.291,8,2
2025-10-29 15:25:54.299,2,1
2025-10-29 15:25:54.304,2,2
2025-10-29 15:25:54.306,2,3
2025-10-29 15:25:54.313,2,2
2025-10-29 15:25:54.314,2,2
2025-10-29 15:25:54.322,2,2
2025-10-29 15:25:54.323,2,1
2025-10-29 15:25:54.327,2,2
2025-10-29 15:25:54.336,2,3
2025-10-29 15:25:55.280,2,2
2025-10-29 15:25:55.296,10,2
2025-10-29 15:25:55.301,10,2
2025-10-29 15:25:55.303,10,2
2025-10-29 15:25:55.311,10,2
2025-10-29 15:25:55.315,10,2
2025-10-29 15:25:55.324,10,1
2025-10-29 15:25:56.308,10,2
2025-10-29 15:25:56.317,7,2
2025-10-29 15:25:56.319,7,2
2025-10-29 15:25:56.321,7,2
2025-10-29 15:25:56.323,7,4
2025-10-29 15:25:56.334,7,2
2025-10-29 15:25:56.338,7,2
2025-10-29 15:25:57.286,7,2
2025-10-29 15:25:57.291,7,2
2025-10-29 15:25:57.300,7,2
2025-10-29 15:25:57.304,7,2
2025-10-29 15:25:57.305,7,1
2025-10-29 15:25:57.309,7,2
2025-10-29 15:25:57.314,7,2
2025-10-29 15:25:57.318,7,2
2025-10-29 15:25:57.322,7,1
2025-10-29 15:25:57.323,7,1
2025-10-29 15:25:58.000,7,665
2025-10-29 15:25:58.281,7,4
2025-10-29 15:25:58.303,11,3
2025-10-29 15:25:58.305,11,2
2025-10-29 15:25:58.309,11,1
2025-10-29 15:25:58.314,11,2
2025-10-29 15:25:58.320,11,2
2025-10-29 15:25:58.333,11,2
2025-10-29 15:25:58.336,11,4
2025-10-29 15:25:59.349,11,2
2025-10-29 15:25:59.354,11,5
2025-10-29 15:25:59.354,11,2
2025-10-29 15:25:59.362,10,2
2025-10-29 15:25:59.374,10,1
2025-10-29 15:25:59.376,10,1
2025-10-29 15:25:59.382,10,2
2025-10-29 15:25:59.392,10,3
2025-10-29 15:25:59.393,10,3
