timestamp,actual_rate,current_sample_rate,delta
1761573236,0.098613,0.481731,0.000694
1761573239,0.098613,0.482425,0.000694
1761573242,0.098613,0.483118,0.000694
1761573245,0.098613,0.483812,0.000694
1761573248,0.098613,0.484506,0.000694
1761573251,0.098613,0.485199,0.000694
1761573254,0.098613,0.485893,0.000694
1761573257,0.098613,0.486586,0.000694
1761573260,0.098613,0.487280,0.000694
1761573263,0.098613,0.487973,0.000694
1761573266,0.098613,0.488667,0.000694
1761573269,0.098613,0.489360,0.000694
1761573272,0.098613,0.490054,0.000694
1761573275,0.098613,0.490748,0.000694
1761573278,0.098613,0.491441,0.000694
1761573281,0.098613,0.492135,0.000694
1761573284,0.098613,0.492828,0.000694
1761573287,0.098613,0.493522,0.000694
1761573290,0.098613,0.494215,0.000694
1761573293,0.098613,0.494909,0.000694
1761573296,0.098613,0.495602,0.000694
1761573299,0.098613,0.496296,0.000694
1761573302,0.098613,0.496989,0.000694
1761573305,0.098613,0.497683,0.000694
1761573308,0.098613,0.498377,0.000694
1761573311,0.098613,0.499070,0.000694
