timestamp,lag,wait_ms
2025-11-21 11:33:57.559,0,11
2025-11-21 11:33:57.560,0,11
2025-11-21 11:33:57.560,0,11
2025-11-21 11:33:57.560,0,12
2025-11-21 11:33:57.561,15,12
2025-11-21 11:33:57.562,15,12
2025-11-21 11:33:57.562,15,13
2025-11-21 11:33:57.562,15,14
2025-11-21 11:33:59.000,20,1452
2025-11-21 11:33:59.001,20,1452
2025-11-21 11:33:59.002,20,1443
2025-11-21 11:33:59.003,20,1444
2025-11-21 11:33:59.003,20,1445
2025-11-21 11:33:59.003,20,1446
2025-11-21 11:33:59.004,20,1446
2025-11-21 11:33:59.004,20,1446
2025-11-21 11:34:00.000,20,2443
2025-11-21 11:34:00.001,20,2443
2025-11-21 11:34:00.002,20,2443
2025-11-21 11:34:00.002,20,2444
2025-11-21 11:34:06.699,0,3
2025-11-21 11:34:06.703,1,6
2025-11-21 11:34:06.703,1,6
2025-11-21 11:34:06.704,1,6
2025-11-21 11:34:06.704,1,6
2025-11-21 11:34:06.704,1,7
2025-11-21 11:34:06.704,1,6
2025-11-21 11:34:06.705,1,6
2025-11-21 11:34:08.001,15,1303
2025-11-21 11:34:08.001,15,1303
2025-11-21 11:34:08.002,15,1303
2025-11-21 11:34:08.002,15,1301
2025-11-21 11:34:08.003,15,1302
2025-11-21 11:34:08.003,15,1302
2025-11-21 11:34:08.003,15,1303
2025-11-21 11:34:08.003,15,1303
2025-11-21 11:34:09.001,19,2298
2025-11-21 11:34:09.002,19,2296
2025-11-21 11:34:09.003,19,2295
2025-11-21 11:34:09.003,19,2294
2025-11-21 11:34:13.073,0,3
2025-11-21 11:34:13.073,0,3
2025-11-21 11:34:13.076,0,6
2025-11-21 11:34:13.076,0,6
2025-11-21 11:34:13.076,0,5
2025-11-21 11:34:13.076,0,5
2025-11-21 11:34:13.077,0,5
2025-11-21 11:34:13.077,0,5
2025-11-21 11:34:14.000,0,928
2025-11-21 11:34:14.000,0,928
2025-11-21 11:34:14.001,0,928
2025-11-21 11:34:14.001,0,928
2025-11-21 11:34:14.001,0,928
2025-11-21 11:34:14.002,0,927
2025-11-21 11:34:14.002,0,927
2025-11-21 11:34:14.003,0,928
2025-11-21 11:34:15.001,0,1927
2025-11-21 11:34:15.002,0,1927
2025-11-21 11:34:15.003,0,1926
2025-11-21 11:34:15.003,0,1928
2025-11-21 11:34:18.673,0,3
2025-11-21 11:34:18.677,1,6
2025-11-21 11:34:18.677,1,6
2025-11-21 11:34:18.678,1,6
2025-11-21 11:34:18.678,1,3
2025-11-21 11:34:18.679,1,4
2025-11-21 11:34:18.679,1,3
2025-11-21 11:34:18.682,11,7
2025-11-21 11:34:20.000,11,1324
2025-11-21 11:34:20.001,11,1324
2025-11-21 11:34:20.002,11,1324
2025-11-21 11:34:20.002,11,1324
2025-11-21 11:34:20.003,11,1325
2025-11-21 11:34:20.003,11,1324
2025-11-21 11:34:20.003,11,1325
2025-11-21 11:34:20.003,11,1325
2025-11-21 11:34:21.001,19,2323
2025-11-21 11:34:21.001,19,2322
2025-11-21 11:34:21.002,19,2322
2025-11-21 11:34:21.002,19,2322
2025-11-21 11:34:23.601,0,2
2025-11-21 11:34:23.603,0,4
2025-11-21 11:34:23.603,0,4
2025-11-21 11:34:23.604,0,3
2025-11-21 11:34:23.604,0,4
2025-11-21 11:34:23.605,0,4
2025-11-21 11:34:23.605,0,3
2025-11-21 11:34:23.605,0,4
2025-11-21 11:34:25.000,12,1399
2025-11-21 11:34:25.001,12,1399
2025-11-21 11:34:25.001,12,1395
2025-11-21 11:34:25.001,12,1396
2025-11-21 11:34:25.002,12,1395
2025-11-21 11:34:25.002,12,1396
2025-11-21 11:34:25.002,12,1396
