timestamp,lag,wait_ms
2025-10-30 23:52:18.853,24,7
2025-10-30 23:52:18.865,25,2
2025-10-30 23:52:18.869,25,3
2025-10-30 23:52:18.884,25,4
2025-10-30 23:52:18.900,25,3
2025-10-30 23:52:19.844,25,3
2025-10-30 23:52:19.848,25,3
2025-10-30 23:52:19.857,2,3
2025-10-30 23:52:19.861,2,2
2025-10-30 23:52:19.869,2,3
2025-10-30 23:52:19.877,2,5
2025-10-30 23:52:20.845,2,3
2025-10-30 23:52:20.850,2,4
2025-10-30 23:52:20.855,2,4
2025-10-30 23:52:20.859,2,2
2025-10-30 23:52:20.866,2,3
2025-10-30 23:52:20.874,2,2
2025-10-30 23:52:21.865,2,4
2025-10-30 23:52:22.848,1,3
2025-10-30 23:52:22.865,1,3
2025-10-30 23:52:22.867,1,3
2025-10-30 23:52:23.851,1,3
2025-10-30 23:52:23.863,1,2
2025-10-30 23:52:24.858,1,2
2025-10-30 23:52:24.864,1,2
2025-10-30 23:52:25.857,2,3
2025-10-30 23:52:25.867,2,3
2025-10-30 23:52:25.876,2,2
2025-10-30 23:52:26.852,2,2
2025-10-30 23:52:26.874,1,4
2025-10-30 23:52:26.875,1,3
2025-10-30 23:52:27.847,1,2
2025-10-30 23:52:27.854,1,3
2025-10-30 23:52:27.859,3,7
2025-10-30 23:52:27.864,3,3
2025-10-30 23:52:27.868,3,4
2025-10-30 23:52:28.850,3,2
2025-10-30 23:52:28.856,3,8
2025-10-30 23:52:28.875,2,3
2025-10-30 23:52:29.844,2,3
2025-10-30 23:52:29.848,1,2
2025-10-30 23:52:29.850,1,1
2025-10-30 23:52:29.851,1,1
2025-10-30 23:52:29.855,1,2
2025-10-30 23:52:29.861,1,3
2025-10-30 23:52:29.863,1,2
2025-10-30 23:52:29.873,1,4
2025-10-30 23:52:29.879,1,2
2025-10-30 23:52:30.846,1,2
2025-10-30 23:52:30.851,1,1
2025-10-30 23:52:30.877,1,2
2025-10-30 23:52:30.878,1,1
2025-10-30 23:52:31.867,1,4
2025-10-30 23:52:31.878,1,9
2025-10-30 23:52:31.887,1,4
2025-10-30 23:52:32.846,3,2
2025-10-30 23:52:32.886,1,2
2025-10-30 23:52:33.845,1,3
2025-10-30 23:52:33.859,1,2
2025-10-30 23:52:33.871,2,4
2025-10-30 23:52:33.874,2,5
2025-10-30 23:52:33.881,2,2
2025-10-30 23:52:34.886,2,2
2025-10-30 23:52:34.894,2,1
2025-10-30 23:52:34.897,2,1
2025-10-30 23:52:34.901,2,2
2025-10-30 23:52:34.917,2,3
2025-10-30 23:52:34.924,2,2
2025-10-30 23:52:34.932,2,3
2025-10-30 23:52:34.934,2,1
2025-10-30 23:52:34.936,2,2
2025-10-30 23:52:34.948,2,2
2025-10-30 23:52:36.001,1,116
2025-10-30 23:52:36.001,1,99
2025-10-30 23:52:36.001,1,86
2025-10-30 23:52:36.001,1,81
2025-10-30 23:52:36.001,1,57
2025-10-30 23:52:36.896,1,1
2025-10-30 23:52:36.912,1,2
2025-10-30 23:52:36.916,1,2
2025-10-30 23:52:36.925,1,2
2025-10-30 23:52:36.931,1,2
2025-10-30 23:52:37.890,1,3
2025-10-30 23:52:37.904,1,2
2025-10-30 23:52:37.916,1,1
2025-10-30 23:52:37.920,1,1
2025-10-30 23:52:37.937,1,2
2025-10-30 23:52:37.941,1,2
2025-10-30 23:52:37.950,1,2
2025-10-30 23:52:37.952,1,2
2025-10-30 23:52:37.960,1,4
2025-10-30 23:52:37.962,1,1
2025-10-30 23:52:39.000,1,101
2025-10-30 23:52:39.000,1,84
2025-10-30 23:52:39.000,1,83
2025-10-30 23:52:39.000,1,79
2025-10-30 23:52:39.000,1,70
2025-10-30 23:52:39.000,1,57
2025-10-30 23:52:39.000,1,17
2025-10-30 23:52:39.000,1,14
2025-10-30 23:52:39.892,1,3
2025-10-30 23:52:39.895,2,5
2025-10-30 23:52:39.915,2,2
2025-10-30 23:52:39.917,2,2
2025-10-30 23:52:39.921,2,3
2025-10-30 23:52:39.926,2,3
2025-10-30 23:52:39.929,2,2
2025-10-30 23:52:39.936,2,3
2025-10-30 23:52:39.937,2,2
2025-10-30 23:52:39.942,2,3
2025-10-30 23:52:41.001,3,1053
2025-10-30 23:52:41.001,3,1052
2025-10-30 23:52:41.001,3,118
2025-10-30 23:52:41.001,3,92
2025-10-30 23:52:41.001,3,79
2025-10-30 23:52:41.001,3,78
2025-10-30 23:52:41.001,3,68
2025-10-30 23:52:41.001,3,67
2025-10-30 23:52:41.001,3,60
2025-10-30 23:52:41.001,3,56
2025-10-30 23:52:42.000,2,107
2025-10-30 23:52:42.000,2,100
2025-10-30 23:52:42.000,2,83
2025-10-30 23:52:42.000,2,65
2025-10-30 23:52:42.000,2,34
2025-10-30 23:52:42.000,2,19
2025-10-30 23:52:42.015,2,3
2025-10-30 23:52:42.896,2,3
2025-10-30 23:52:42.951,1,4
2025-10-30 23:52:42.990,1,31
2025-10-30 23:52:43.016,1,3
2025-10-30 23:52:43.024,1,3
2025-10-30 23:52:43.032,1,4
2025-10-30 23:52:43.899,1,2
2025-10-30 23:52:43.931,1,2
2025-10-30 23:52:43.933,1,2
2025-10-30 23:52:43.951,1,3
2025-10-30 23:52:44.888,1,3
2025-10-30 23:52:44.894,1,4
2025-10-30 23:52:44.896,1,4
2025-10-30 23:52:44.935,1,2
2025-10-30 23:52:44.937,1,3
2025-10-30 23:52:44.943,1,1
2025-10-30 23:52:45.893,1,2
2025-10-30 23:52:45.910,1,2
2025-10-30 23:52:45.919,1,2
2025-10-30 23:52:45.934,1,2
2025-10-30 23:52:45.949,1,2
2025-10-30 23:52:45.953,1,2
2025-10-30 23:52:46.894,1,4
2025-10-30 23:52:46.897,1,3
2025-10-30 23:52:46.910,2,6
2025-10-30 23:52:46.925,2,3
2025-10-30 23:52:46.940,2,4
2025-10-30 23:52:46.961,2,1
2025-10-30 23:52:46.979,2,3
2025-10-30 23:52:47.893,2,3
2025-10-30 23:52:47.911,1,3
2025-10-30 23:52:47.918,1,2
2025-10-30 23:52:47.936,1,2
2025-10-30 23:52:47.944,1,3
2025-10-30 23:52:47.948,1,2
2025-10-30 23:52:47.952,1,2
2025-10-30 23:52:48.896,1,3
2025-10-30 23:52:48.902,1,2
2025-10-30 23:52:48.911,1,2
2025-10-30 23:52:48.918,1,2
2025-10-30 23:52:48.931,1,2
2025-10-30 23:52:48.935,1,2
2025-10-30 23:52:48.936,1,1
2025-10-30 23:52:48.948,1,2
2025-10-30 23:52:48.949,1,1
