timestamp,actual_rate,current_sample_rate,delta,encode_cost_ms,sample_cost_ms
1761891512,0.099171,0.292460,-0.006512,0.02,3.19
1761891515,0.099514,0.283285,-0.009175,0.02,3.20
1761891518,0.099838,0.271007,-0.012278,0.02,3.21
1761891521,0.100143,0.254727,-0.016280,0.02,3.22
1761891524,0.100679,0.223990,-0.030737,0.02,3.24
1761891527,0.100891,0.186972,-0.037017,0.02,3.25
1761891530,0.101032,0.152597,-0.034376,0.02,3.25
1761891533,0.101119,0.120509,-0.032088,0.02,3.26
1761891536,0.101152,0.075649,-0.044860,0.02,3.26
1761891539,0.101042,0.045208,-0.030440,0.02,3.25
1761891542,0.100935,0.007894,-0.037314,0.02,3.25
1761891545,0.100757,0.000000,-0.025161,0.02,3.24
1761891548,0.100580,0.000000,-0.017106,0.02,3.24
1761891551,0.100404,0.000000,-0.014635,0.02,3.23
1761891554,0.100052,0.000000,-0.000208,0.02,3.22
1761891557,0.099878,0.004580,0.004580,0.02,3.22
1761891560,0.099704,0.013817,0.009237,0.02,3.21
1761891563,0.099548,0.028655,0.014838,0.02,3.21
1761891566,0.099410,0.048476,0.019821,0.02,3.20
1761891569,0.099204,0.072899,0.024422,0.02,3.20
1761891572,0.099154,0.098871,0.025973,0.02,3.20
1761891575,0.099138,0.125548,0.026676,0.02,3.20
1761891578,0.099174,0.151275,0.025728,0.02,3.20
1761891581,0.099261,0.174683,0.023408,0.02,3.20
1761891584,0.099503,0.189110,0.014427,0.02,3.21
1761891587,0.099641,0.200561,0.011451,0.02,3.21
1761891590,0.099812,0.205493,0.004931,0.02,3.22
1761891593,0.099983,0.205562,0.000069,0.02,3.22
1761891596,0.100153,0.200454,-0.005108,0.02,3.23
1761891599,0.100492,0.182992,-0.017462,0.02,3.24
1761891602,0.100626,0.164066,-0.018926,0.02,3.24
1761891605,0.100726,0.135998,-0.028068,0.02,3.24
1761891608,0.100776,0.110292,-0.025705,0.02,3.24
1761891611,0.100791,0.086766,-0.023527,0.02,3.25
1761891614,0.100721,0.061955,-0.024810,0.02,3.24
1761891617,0.100653,0.042313,-0.019642,0.02,3.24
1761891620,0.100552,0.021349,-0.020964,0.02,3.23
1761891623,0.100417,0.007988,-0.013361,0.02,3.23
1761891626,0.100267,0.000504,-0.007484,0.02,3.22
1761891629,0.099934,0.003603,0.003100,0.02,3.21
1761891632,0.099768,0.012145,0.008542,0.02,3.21
1761891635,0.099619,0.024258,0.012113,0.02,3.20
1761891638,0.099488,0.041418,0.017160,0.02,3.20
1761891641,0.099389,0.062362,0.020944,0.02,3.19
1761891644,0.099260,0.085822,0.023460,0.02,3.19
1761891647,0.099228,0.110713,0.024891,0.02,3.19
1761891650,0.099246,0.135154,0.024441,0.02,3.20
1761891653,0.099296,0.158414,0.023260,0.02,3.20
1761891656,0.099379,0.179299,0.020885,0.02,3.20
1761891659,0.099609,0.191382,0.012082,0.02,3.21
1761891662,0.099756,0.199684,0.008303,0.02,3.22
1761891665,0.099903,0.202250,0.002565,0.02,3.22
1761891668,0.100065,0.199318,-0.002932,0.02,3.23
1761891671,0.100210,0.191950,-0.007368,0.02,3.23
1761891674,0.100500,0.172583,-0.019367,0.02,3.24
1761891677,0.100500,0.154347,-0.018235,0.02,3.24
1761891680,0.100500,0.136112,-0.018235,0.02,3.24
1761891683,0.100500,0.117877,-0.018235,0.02,3.24
1761891686,0.100500,0.099641,-0.018235,0.02,3.24
1761891689,0.100500,0.081406,-0.018235,0.02,3.24
1761891692,0.100500,0.063171,-0.018235,0.02,3.24
1761891695,0.100500,0.044935,-0.018235,0.02,3.24
1761891698,0.100500,0.026700,-0.018235,0.02,3.24
1761891701,0.100500,0.008465,-0.018235,0.02,3.24
1761891704,0.100500,0.000000,-0.018235,0.02,3.24
1761891707,0.100500,0.000000,-0.018235,0.02,3.24
1761891710,0.100500,0.000000,-0.018235,0.02,3.24
1761891713,0.100500,0.000000,-0.018235,0.02,3.24
1761891716,0.100500,0.000000,-0.018235,0.02,3.24
1761891719,0.100500,0.000000,-0.018235,0.02,3.24
1761891722,0.100500,0.000000,-0.018235,0.02,3.24
1761891725,0.100500,0.000000,-0.018235,0.02,3.24
1761891728,0.100500,0.000000,-0.018235,0.02,3.24
1761891731,0.100500,0.000000,-0.018235,0.02,3.24
1761891734,0.100500,0.000000,-0.018235,0.02,3.24
1761891737,0.100500,0.000000,-0.018235,0.02,3.24
1761891740,0.100500,0.000000,-0.018235,0.02,3.24
1761891743,0.100500,0.000000,-0.018235,0.02,3.24
1761891746,0.100500,0.000000,-0.018235,0.02,3.24
1761891749,0.100500,0.000000,-0.018235,0.02,3.24
1761891752,0.100500,0.000000,-0.018235,0.02,3.24
1761891755,0.100500,0.000000,-0.018235,0.02,3.24
1761891758,0.100500,0.000000,-0.018235,0.02,3.24
1761891761,0.100500,0.000000,-0.018235,0.02,3.24
1761891764,0.100500,0.000000,-0.018235,0.02,3.24
1761891767,0.100500,0.000000,-0.018235,0.02,3.24
1761891770,0.100500,0.000000,-0.018235,0.02,3.24
1761891773,0.100500,0.000000,-0.018235,0.02,3.24
1761891776,0.100500,0.000000,-0.018235,0.02,3.24
1761891779,0.100500,0.000000,-0.018235,0.02,3.24
1761891782,0.100500,0.000000,-0.018235,0.02,3.24
1761891785,0.100500,0.000000,-0.018235,0.02,3.24
1761891788,0.100500,0.000000,-0.018235,0.02,3.24
1761891791,0.100500,0.000000,-0.018235,0.02,3.24
1761891794,0.100500,0.000000,-0.018235,0.02,3.24
1761891797,0.100500,0.000000,-0.018235,0.02,3.24
1761891800,0.100500,0.000000,-0.018235,0.02,3.24
1761891803,0.100500,0.000000,-0.018235,0.02,3.24
1761891806,0.100500,0.000000,-0.018235,0.02,3.24
1761891809,0.100500,0.000000,-0.018235,0.02,3.24
1761891812,0.100500,0.000000,-0.018235,0.02,3.24
1761891815,0.100500,0.000000,-0.018235,0.02,3.24
1761891818,0.100500,0.000000,-0.018235,0.02,3.24
1761891821,0.100500,0.000000,-0.018235,0.02,3.24
1761891824,0.100500,0.000000,-0.018235,0.02,3.24
1761891827,0.100500,0.000000,-0.018235,0.02,3.24
1761891830,0.100500,0.000000,-0.018235,0.02,3.24
1761891833,0.100500,0.000000,-0.018235,0.02,3.24
1761891836,0.100500,0.000000,-0.018235,0.02,3.24
1761891839,0.100500,0.000000,-0.018235,0.02,3.24
1761891842,0.100500,0.000000,-0.018235,0.02,3.24
