timestamp,actual_rate,current_sample_rate,delta
1761235053,0.097645,0.429040,0.001177
1761235056,0.097645,0.430218,0.001177
1761235059,0.097645,0.431395,0.001177
1761235062,0.097645,0.432573,0.001177
1761235065,0.097645,0.433750,0.001177
1761235068,0.097645,0.434928,0.001177
1761235071,0.097645,0.436105,0.001177
1761235074,0.097645,0.437282,0.001177
1761235077,0.097645,0.438460,0.001177
1761235080,0.097645,0.439637,0.001177
1761235083,0.097645,0.440815,0.001177
1761235086,0.097645,0.441992,0.001177
1761235089,0.097645,0.443169,0.001177
1761235092,0.097645,0.444347,0.001177
1761235095,0.097645,0.445524,0.001177
1761235098,0.097645,0.446702,0.001177
1761235101,0.097645,0.447879,0.001177
1761235104,0.097645,0.449057,0.001177
1761235107,0.097645,0.450234,0.001177
1761235110,0.097645,0.451411,0.001177
1761235113,0.097645,0.452589,0.001177
1761235116,0.097645,0.453766,0.001177
1761235119,0.097645,0.454944,0.001177
1761235122,0.097645,0.456121,0.001177
1761235125,0.097645,0.457299,0.001177
1761235128,0.097645,0.458476,0.001177
1761235131,0.097645,0.459653,0.001177
1761235134,0.097645,0.460831,0.001177
1761235137,0.097645,0.462008,0.001177
1761235140,0.097645,0.463186,0.001177
1761235143,0.097645,0.464363,0.001177
1761235146,0.097645,0.465540,0.001177
1761235149,0.097645,0.466718,0.001177
1761235152,0.097645,0.467895,0.001177
1761235155,0.097645,0.469073,0.001177
1761235158,0.097645,0.470250,0.001177
1761235161,0.097645,0.471428,0.001177
1761235164,0.097645,0.472605,0.001177
1761235167,0.097645,0.473782,0.001177
1761235170,0.097645,0.474960,0.001177
1761235173,0.097645,0.476137,0.001177
1761235176,0.097645,0.477315,0.001177
1761235179,0.097645,0.478492,0.001177
1761235182,0.097645,0.479669,0.001177
1761235185,0.097645,0.480847,0.001177
1761235188,0.097645,0.482024,0.001177
1761235191,0.097645,0.483202,0.001177
1761235194,0.097645,0.484379,0.001177
1761235197,0.097645,0.485557,0.001177
1761235200,0.097645,0.486734,0.001177
1761235203,0.097645,0.487911,0.001177
1761235206,0.097645,0.489089,0.001177
1761235209,0.097645,0.490266,0.001177
1761235212,0.097645,0.491444,0.001177
1761235215,0.097645,0.492621,0.001177
1761235218,0.097645,0.493799,0.001177
1761235221,0.097645,0.494976,0.001177
1761235224,0.097645,0.496153,0.001177
1761235227,0.097645,0.497331,0.001177
1761235230,0.097645,0.498508,0.001177
1761235233,0.097645,0.499686,0.001177
1761235236,0.097645,0.500863,0.001177
1761235239,0.097645,0.502040,0.001177
1761235242,0.097645,0.503218,0.001177
1761235245,0.097645,0.504395,0.001177
1761235248,0.097645,0.505573,0.001177
1761235251,0.097645,0.506750,0.001177
1761235254,0.097645,0.507928,0.001177
1761235257,0.097645,0.509105,0.001177
1761235260,0.097645,0.510282,0.001177
1761235263,0.097645,0.511460,0.001177
1761235266,0.097645,0.512637,0.001177
1761235269,0.097645,0.513815,0.001177
1761235272,0.097645,0.514992,0.001177
1761235275,0.097645,0.516169,0.001177
1761235278,0.097645,0.517347,0.001177
1761235281,0.097645,0.518524,0.001177
1761235284,0.097645,0.519702,0.001177
1761235287,0.097645,0.520879,0.001177
1761235290,0.097645,0.522057,0.001177
1761235293,0.097645,0.523234,0.001177
1761235296,0.097645,0.524411,0.001177
1761235299,0.097645,0.525589,0.001177
1761235302,0.097645,0.526766,0.001177
1761235305,0.097645,0.527944,0.001177
1761235308,0.097645,0.529121,0.001177
1761235311,0.097645,0.530299,0.001177
1761235314,0.097645,0.531476,0.001177
1761235317,0.097645,0.532653,0.001177
1761235320,0.097645,0.533831,0.001177
1761235323,0.097645,0.535008,0.001177
1761235326,0.097645,0.536186,0.001177
1761235329,0.097645,0.537363,0.001177
1761235332,0.097645,0.538540,0.001177
1761235335,0.097645,0.539718,0.001177
1761235338,0.097645,0.540895,0.001177
1761235341,0.097645,0.542073,0.001177
1761235344,0.097645,0.543250,0.001177
1761235347,0.097645,0.544428,0.001177
1761235350,0.097645,0.545605,0.001177
1761235353,0.097645,0.546782,0.001177
1761235356,0.097645,0.547960,0.001177
1761235359,0.097645,0.549137,0.001177
1761235362,0.097645,0.550315,0.001177
1761235365,0.097645,0.551492,0.001177
1761235368,0.097645,0.552669,0.001177
1761235371,0.097645,0.553847,0.001177
1761235374,0.097645,0.555024,0.001177
1761235377,0.097645,0.556202,0.001177
1761235380,0.097645,0.557379,0.001177
1761235383,0.097645,0.558557,0.001177
1761235386,0.097645,0.559734,0.001177
1761235389,0.097645,0.560911,0.001177
1761235392,0.097645,0.562089,0.001177
1761235395,0.097645,0.563266,0.001177
1761235398,0.097645,0.564444,0.001177
1761235401,0.097645,0.565621,0.001177
1761235404,0.097645,0.566799,0.001177
1761235407,0.097645,0.567976,0.001177
1761235410,0.097645,0.569153,0.001177
1761235413,0.097645,0.570331,0.001177
1761235416,0.097645,0.571508,0.001177
1761235419,0.097645,0.572686,0.001177
1761235422,0.097645,0.573863,0.001177
1761235425,0.097645,0.575040,0.001177
1761235428,0.097645,0.576218,0.001177
1761235431,0.097645,0.577395,0.001177
1761235434,0.097645,0.578573,0.001177
1761235437,0.097645,0.579750,0.001177
1761235440,0.097645,0.580928,0.001177
1761235443,0.097645,0.582105,0.001177
1761235446,0.097645,0.583282,0.001177
1761235449,0.097645,0.584460,0.001177
1761235452,0.097645,0.585637,0.001177
1761235455,0.097645,0.586815,0.001177
1761235458,0.097645,0.587992,0.001177
1761235461,0.097645,0.589169,0.001177
1761235464,0.097645,0.590347,0.001177
1761235467,0.097645,0.591524,0.001177
1761235470,0.097645,0.592702,0.001177
1761235473,0.097645,0.593879,0.001177
1761235476,0.097645,0.595057,0.001177
1761235479,0.097645,0.596234,0.001177
1761235482,0.097645,0.597411,0.001177
1761235485,0.097645,0.598589,0.001177
1761235488,0.097645,0.599766,0.001177
1761235491,0.097645,0.600944,0.001177
1761235494,0.097645,0.602121,0.001177
1761235497,0.097645,0.603299,0.001177
1761235500,0.097645,0.604476,0.001177
1761235503,0.097645,0.605653,0.001177
1761235506,0.097645,0.606831,0.001177
1761235509,0.097645,0.608008,0.001177
