timestamp,rate
2025-11-03 18:34:07.047,20
2025-11-03 18:34:08.047,18
2025-11-03 18:34:09.047,58
2025-11-03 18:34:10.047,64
2025-11-03 18:34:11.048,64
2025-11-03 18:34:12.047,44
2025-11-03 18:34:13.047,44
2025-11-03 18:34:14.047,48
2025-11-03 18:34:15.047,32
2025-11-03 18:34:16.047,44
2025-11-03 18:34:17.047,34
2025-11-03 18:34:18.047,68
2025-11-03 18:34:19.047,24
2025-11-03 18:34:20.047,22
2025-11-03 18:34:21.047,32
2025-11-03 18:34:22.047,40
2025-11-03 18:34:23.047,40
2025-11-03 18:34:24.047,44
2025-11-03 18:34:25.047,44
2025-11-03 18:34:26.047,28
2025-11-03 18:34:27.048,38
2025-11-03 18:34:28.047,54
2025-11-03 18:34:29.047,70
2025-11-03 18:34:30.047,36
2025-11-03 18:34:31.047,26
2025-11-03 18:34:32.047,16
2025-11-03 18:34:33.047,46
2025-11-03 18:34:34.047,30
2025-11-03 18:34:35.047,28
2025-11-03 18:34:36.047,38
2025-11-03 18:34:37.047,52
2025-11-03 18:34:38.047,36
2025-11-03 18:34:39.047,36
2025-11-03 18:34:40.047,30
2025-11-03 18:34:41.047,40
2025-11-03 18:34:42.047,32
2025-11-03 18:34:43.047,34
2025-11-03 18:34:44.047,50
2025-11-03 18:34:45.047,24
2025-11-03 18:34:46.047,44
2025-11-03 18:34:47.047,20
2025-11-03 18:34:48.047,14
2025-11-03 18:34:49.047,32
2025-11-03 18:34:50.047,24
2025-11-03 18:34:51.047,16
2025-11-03 18:34:52.047,24
2025-11-03 18:34:53.047,42
2025-11-03 18:34:54.047,30
2025-11-03 18:34:55.047,42
2025-11-03 18:34:56.047,34
2025-11-03 18:34:57.047,16
2025-11-03 18:34:58.047,36
2025-11-03 18:34:59.047,28
2025-11-03 18:35:00.047,12
2025-11-03 18:35:01.047,16
2025-11-03 18:35:02.047,28
2025-11-03 18:35:03.047,26
2025-11-03 18:35:04.047,18
2025-11-03 18:35:05.047,22
2025-11-03 18:35:06.047,12
2025-11-03 18:35:07.047,10
2025-11-03 18:35:08.047,14
2025-11-03 18:35:09.048,14
2025-11-03 18:35:10.047,36
2025-11-03 18:35:11.047,24
2025-11-03 18:35:12.047,30
2025-11-03 18:35:13.047,30
2025-11-03 18:35:14.047,26
2025-11-03 18:35:15.047,44
2025-11-03 18:35:16.047,42
2025-11-03 18:35:17.047,52
2025-11-03 18:35:18.047,50
2025-11-03 18:35:19.047,14
2025-11-03 18:35:20.047,16
2025-11-03 18:35:21.047,30
2025-11-03 18:35:22.047,46
2025-11-03 18:35:23.047,30
2025-11-03 18:35:24.047,38
2025-11-03 18:35:25.047,34
2025-11-03 18:35:26.047,16
2025-11-03 18:35:27.047,20
2025-11-03 18:35:28.047,26
2025-11-03 18:35:29.047,12
2025-11-03 18:35:30.047,16
2025-11-03 18:35:31.047,30
2025-11-03 18:35:32.047,22
2025-11-03 18:35:33.047,24
2025-11-03 18:35:34.047,44
2025-11-03 18:35:35.047,12
2025-11-03 18:35:36.047,10
2025-11-03 18:35:37.047,42
2025-11-03 18:35:38.047,64
2025-11-03 18:35:39.047,56
2025-11-03 18:35:40.047,14
2025-11-03 18:35:41.047,36
2025-11-03 18:35:42.047,46
2025-11-03 18:35:43.047,64
2025-11-03 18:35:44.047,44
2025-11-03 18:35:45.047,28
2025-11-03 18:35:46.047,26
2025-11-03 18:35:47.047,18
2025-11-03 18:35:48.047,28
2025-11-03 18:35:49.047,48
2025-11-03 18:35:50.047,22
2025-11-03 18:35:51.047,10
2025-11-03 18:35:52.047,80
2025-11-03 18:35:53.047,46
2025-11-03 18:35:54.047,76
2025-11-03 18:35:55.047,40
2025-11-03 18:35:56.047,22
2025-11-03 18:35:57.047,22
2025-11-03 18:35:58.048,22
2025-11-03 18:35:59.047,32
2025-11-03 18:36:00.047,44
2025-11-03 18:36:01.047,42
2025-11-03 18:36:02.047,20
2025-11-03 18:36:03.047,32
2025-11-03 18:36:04.047,30
2025-11-03 18:36:05.047,32
2025-11-03 18:36:06.047,24
2025-11-03 18:36:07.047,24
2025-11-03 18:36:08.047,28
2025-11-03 18:36:09.047,36
2025-11-03 18:36:10.047,26
2025-11-03 18:36:11.047,34
2025-11-03 18:36:12.047,14
2025-11-03 18:36:13.047,30
