timestamp,lag,wait_ms
2025-10-30 23:17:35.901,0,15
2025-10-30 23:17:35.902,0,15
2025-10-30 23:17:35.902,0,15
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:35.902,0,16
2025-10-30 23:17:37.906,10,7
2025-10-30 23:17:37.916,10,16
2025-10-30 23:17:37.917,10,16
2025-10-30 23:17:37.917,10,15
2025-10-30 23:17:37.917,10,15
2025-10-30 23:17:37.917,10,15
2025-10-30 23:17:37.917,10,14
2025-10-30 23:17:37.917,10,14
2025-10-30 23:17:37.917,10,14
2025-10-30 23:17:37.917,10,14
2025-10-30 23:17:40.888,9,5
2025-10-30 23:17:40.888,9,5
2025-10-30 23:17:40.896,2,13
2025-10-30 23:17:40.896,2,12
2025-10-30 23:17:40.897,2,11
2025-10-30 23:17:40.897,2,11
2025-10-30 23:17:40.897,2,12
2025-10-30 23:17:40.897,2,11
2025-10-30 23:17:40.897,2,10
2025-10-30 23:17:40.897,2,10
2025-10-30 23:17:42.904,8,5
2025-10-30 23:17:42.904,8,5
2025-10-30 23:17:42.910,10,11
2025-10-30 23:17:42.910,10,10
2025-10-30 23:17:42.910,10,10
2025-10-30 23:17:42.910,10,9
2025-10-30 23:17:42.910,10,9
2025-10-30 23:17:42.910,10,9
2025-10-30 23:17:42.910,10,9
2025-10-30 23:17:42.910,10,9
2025-10-30 23:17:45.886,8,4
2025-10-30 23:17:45.891,7,8
2025-10-30 23:17:45.891,7,7
2025-10-30 23:17:45.891,7,7
2025-10-30 23:17:45.891,7,7
2025-10-30 23:17:45.891,7,7
2025-10-30 23:17:45.891,7,6
2025-10-30 23:17:45.891,7,5
2025-10-30 23:17:45.891,7,5
2025-10-30 23:17:45.891,7,5
2025-10-30 23:17:47.906,9,2
2025-10-30 23:17:47.910,16,6
2025-10-30 23:17:47.910,16,5
2025-10-30 23:17:47.910,16,5
2025-10-30 23:17:47.910,16,5
2025-10-30 23:17:47.910,16,5
2025-10-30 23:17:47.910,16,5
2025-10-30 23:17:47.910,16,4
2025-10-30 23:17:47.910,16,4
2025-10-30 23:17:47.910,16,4
2025-10-30 23:17:50.882,0,3
2025-10-30 23:17:50.888,0,8
2025-10-30 23:17:50.888,0,8
2025-10-30 23:17:50.888,0,8
2025-10-30 23:17:50.888,0,8
2025-10-30 23:17:50.888,0,7
2025-10-30 23:17:50.888,0,7
2025-10-30 23:17:50.888,0,7
2025-10-30 23:17:50.888,0,7
2025-10-30 23:17:50.888,0,7
2025-10-30 23:17:52.900,9,3
2025-10-30 23:17:52.900,9,2
2025-10-30 23:17:52.908,10,10
2025-10-30 23:17:52.908,10,10
2025-10-30 23:17:52.908,10,10
2025-10-30 23:17:52.908,10,10
2025-10-30 23:17:52.908,10,9
2025-10-30 23:17:52.908,10,9
2025-10-30 23:17:52.908,10,9
2025-10-30 23:17:52.908,10,9
2025-10-30 23:17:54.920,8,3
2025-10-30 23:17:54.925,10,7
2025-10-30 23:17:54.925,10,6
2025-10-30 23:17:54.925,10,6
2025-10-30 23:17:54.925,10,6
2025-10-30 23:17:54.925,10,5
2025-10-30 23:17:54.925,10,5
2025-10-30 23:17:54.925,10,5
2025-10-30 23:17:54.925,10,5
2025-10-30 23:17:54.925,10,5
2025-10-30 23:17:56.001,11,66
2025-10-30 23:17:56.001,11,64
2025-10-30 23:17:56.001,11,63
2025-10-30 23:17:56.001,11,63
2025-10-30 23:17:56.001,11,62
2025-10-30 23:17:56.001,11,62
2025-10-30 23:17:56.001,11,62
2025-10-30 23:17:56.001,11,62
2025-10-30 23:17:56.001,11,62
2025-10-30 23:17:56.001,11,62
2025-10-30 23:17:57.001,18,52
2025-10-30 23:17:57.001,18,52
2025-10-30 23:17:57.001,18,51
2025-10-30 23:17:57.001,18,51
2025-10-30 23:17:57.001,18,51
2025-10-30 23:17:57.001,18,50
2025-10-30 23:17:57.001,18,50
2025-10-30 23:17:57.001,18,49
2025-10-30 23:17:57.001,18,48
2025-10-30 23:17:57.001,18,48
2025-10-30 23:17:58.007,10,4
2025-10-30 23:17:58.010,10,7
2025-10-30 23:17:58.010,10,6
2025-10-30 23:17:58.010,10,6
2025-10-30 23:17:58.010,10,6
2025-10-30 23:17:58.010,10,6
2025-10-30 23:17:58.010,10,5
2025-10-30 23:17:58.010,10,5
2025-10-30 23:17:58.010,10,5
2025-10-30 23:17:58.011,10,5
2025-10-30 23:17:59.918,10,3
2025-10-30 23:17:59.923,10,7
2025-10-30 23:17:59.924,10,6
2025-10-30 23:17:59.924,10,6
2025-10-30 23:17:59.924,10,6
2025-10-30 23:17:59.924,10,6
2025-10-30 23:17:59.924,10,6
2025-10-30 23:17:59.924,10,5
2025-10-30 23:17:59.924,10,5
2025-10-30 23:17:59.924,10,5
2025-10-30 23:18:01.000,19,67
2025-10-30 23:18:01.000,19,67
2025-10-30 23:18:01.000,19,67
2025-10-30 23:18:01.000,19,67
