timestamp,rate
2025-10-22 23:23:13.298,40
2025-10-22 23:23:14.298,40
2025-10-22 23:23:15.298,40
2025-10-22 23:23:16.299,40
2025-10-22 23:23:17.299,40
2025-10-22 23:23:18.298,40
2025-10-22 23:23:19.298,40
2025-10-22 23:23:20.299,40
2025-10-22 23:23:21.298,40
2025-10-22 23:23:22.298,40
2025-10-22 23:23:23.298,40
2025-10-22 23:23:24.298,40
2025-10-22 23:23:25.298,40
2025-10-22 23:23:26.298,40
2025-10-22 23:23:27.299,40
2025-10-22 23:23:28.298,40
2025-10-22 23:23:29.298,40
2025-10-22 23:23:30.298,40
2025-10-22 23:23:31.299,40
2025-10-22 23:23:32.298,40
2025-10-22 23:23:33.329,80
2025-10-22 23:23:34.329,80
2025-10-22 23:23:35.329,80
2025-10-22 23:23:36.329,80
2025-10-22 23:23:37.329,80
2025-10-22 23:23:38.330,80
2025-10-22 23:23:39.330,80
2025-10-22 23:23:40.329,80
2025-10-22 23:23:41.329,80
2025-10-22 23:23:42.329,80
2025-10-22 23:23:43.329,80
2025-10-22 23:23:44.329,80
2025-10-22 23:23:45.329,80
2025-10-22 23:23:46.329,80
2025-10-22 23:23:47.329,80
2025-10-22 23:23:48.329,80
2025-10-22 23:23:49.330,80
2025-10-22 23:23:50.329,80
2025-10-22 23:23:51.329,80
2025-10-22 23:23:52.329,80
2025-10-22 23:23:53.400,180
2025-10-22 23:23:54.400,180
2025-10-22 23:23:55.400,180
2025-10-22 23:23:56.400,180
2025-10-22 23:23:57.400,180
2025-10-22 23:23:58.401,180
2025-10-22 23:23:59.400,180
2025-10-22 23:24:00.400,180
2025-10-22 23:24:01.400,180
2025-10-22 23:24:02.401,180
2025-10-22 23:24:03.400,180
2025-10-22 23:24:04.400,180
2025-10-22 23:24:05.400,180
2025-10-22 23:24:06.400,180
2025-10-22 23:24:07.400,180
2025-10-22 23:24:08.400,180
2025-10-22 23:24:09.400,180
2025-10-22 23:24:10.400,180
2025-10-22 23:24:11.401,180
2025-10-22 23:24:12.400,180
2025-10-22 23:24:13.555,300
2025-10-22 23:24:14.555,300
2025-10-22 23:24:15.555,300
2025-10-22 23:24:16.555,300
2025-10-22 23:24:17.555,300
2025-10-22 23:24:18.555,300
2025-10-22 23:24:19.555,300
2025-10-22 23:24:20.555,300
2025-10-22 23:24:21.555,300
2025-10-22 23:24:22.555,300
2025-10-22 23:24:23.555,300
2025-10-22 23:24:24.555,300
2025-10-22 23:24:25.555,300
2025-10-22 23:24:26.554,300
2025-10-22 23:24:27.555,300
2025-10-22 23:24:28.554,300
2025-10-22 23:24:29.555,300
2025-10-22 23:24:30.555,300
2025-10-22 23:24:31.555,300
2025-10-22 23:24:32.555,300
2025-10-22 23:24:33.766,300
2025-10-22 23:24:34.766,300
2025-10-22 23:24:35.766,300
2025-10-22 23:24:36.766,300
2025-10-22 23:24:37.766,300
2025-10-22 23:24:38.766,300
2025-10-22 23:24:39.766,300
2025-10-22 23:24:40.765,300
2025-10-22 23:24:41.766,300
2025-10-22 23:24:42.766,300
2025-10-22 23:24:43.766,300
2025-10-22 23:24:44.766,300
2025-10-22 23:24:45.766,300
2025-10-22 23:24:46.766,300
2025-10-22 23:24:47.766,300
2025-10-22 23:24:48.766,300
2025-10-22 23:24:49.766,300
2025-10-22 23:24:50.766,300
2025-10-22 23:24:51.766,300
2025-10-22 23:24:52.766,300
2025-10-22 23:24:54.019,300
2025-10-22 23:24:55.018,300
2025-10-22 23:24:56.018,300
2025-10-22 23:24:57.018,300
2025-10-22 23:24:58.018,300
2025-10-22 23:24:59.018,300
2025-10-22 23:25:00.018,300
2025-10-22 23:25:01.018,300
2025-10-22 23:25:02.018,300
2025-10-22 23:25:03.018,300
2025-10-22 23:25:04.018,300
2025-10-22 23:25:05.019,300
2025-10-22 23:25:06.018,300
2025-10-22 23:25:07.019,300
2025-10-22 23:25:08.018,300
2025-10-22 23:25:09.018,300
2025-10-22 23:25:10.018,300
2025-10-22 23:25:11.018,300
2025-10-22 23:25:12.019,300
2025-10-22 23:25:13.019,300
2025-10-22 23:25:14.275,240
2025-10-22 23:25:15.275,240
2025-10-22 23:25:16.275,240
2025-10-22 23:25:17.275,240
2025-10-22 23:25:18.276,240
2025-10-22 23:25:19.275,240
2025-10-22 23:25:20.276,240
2025-10-22 23:25:21.275,240
2025-10-22 23:25:22.276,240
2025-10-22 23:25:23.275,240
2025-10-22 23:25:24.275,240
2025-10-22 23:25:25.276,240
2025-10-22 23:25:26.275,240
2025-10-22 23:25:27.275,240
2025-10-22 23:25:28.276,240
2025-10-22 23:25:29.275,240
2025-10-22 23:25:30.276,240
2025-10-22 23:25:31.275,240
2025-10-22 23:25:32.275,240
2025-10-22 23:25:33.276,240
2025-10-22 23:25:34.452,160
2025-10-22 23:25:35.452,160
2025-10-22 23:25:36.452,160
2025-10-22 23:25:37.452,160
2025-10-22 23:25:38.452,160
2025-10-22 23:25:39.452,160
2025-10-22 23:25:40.452,160
2025-10-22 23:25:41.452,160
2025-10-22 23:25:42.452,160
2025-10-22 23:25:43.452,160
2025-10-22 23:25:44.453,160
2025-10-22 23:25:45.453,160
2025-10-22 23:25:46.452,160
2025-10-22 23:25:47.452,160
2025-10-22 23:25:48.452,160
2025-10-22 23:25:49.452,160
2025-10-22 23:25:50.452,160
2025-10-22 23:25:51.452,160
2025-10-22 23:25:52.452,160
2025-10-22 23:25:53.452,160
2025-10-22 23:25:54.611,100
2025-10-22 23:25:55.611,100
2025-10-22 23:25:56.611,100
2025-10-22 23:25:57.611,100
2025-10-22 23:25:58.611,100
2025-10-22 23:25:59.611,100
2025-10-22 23:26:00.611,100
2025-10-22 23:26:01.611,100
2025-10-22 23:26:02.611,100
2025-10-22 23:26:03.611,100
2025-10-22 23:26:04.611,100
2025-10-22 23:26:05.611,100
2025-10-22 23:26:06.611,100
2025-10-22 23:26:07.611,100
2025-10-22 23:26:08.611,100
2025-10-22 23:26:09.611,100
2025-10-22 23:26:10.611,100
2025-10-22 23:26:11.611,100
2025-10-22 23:26:12.611,100
2025-10-22 23:26:13.611,100
2025-10-22 23:26:14.694,80
2025-10-22 23:26:15.694,80
2025-10-22 23:26:16.694,80
2025-10-22 23:26:17.694,80
2025-10-22 23:26:18.694,80
2025-10-22 23:26:19.695,80
2025-10-22 23:26:20.694,80
2025-10-22 23:26:21.694,80
2025-10-22 23:26:22.694,80
2025-10-22 23:26:23.694,80
2025-10-22 23:26:24.694,80
2025-10-22 23:26:25.694,80
2025-10-22 23:26:26.694,80
2025-10-22 23:26:27.694,80
2025-10-22 23:26:28.694,80
2025-10-22 23:26:29.694,80
2025-10-22 23:26:30.694,80
2025-10-22 23:26:31.694,80
2025-10-22 23:26:32.694,80
2025-10-22 23:26:33.694,80
2025-10-22 23:26:34.757,40
2025-10-22 23:26:35.757,40
2025-10-22 23:26:36.756,40
2025-10-22 23:26:37.757,40
2025-10-22 23:26:38.757,40
2025-10-22 23:26:39.757,40
2025-10-22 23:26:40.757,40
2025-10-22 23:26:41.756,40
2025-10-22 23:26:42.756,40
2025-10-22 23:26:43.757,40
2025-10-22 23:26:44.757,40
2025-10-22 23:26:45.757,40
2025-10-22 23:26:46.757,40
2025-10-22 23:26:47.756,40
2025-10-22 23:26:48.757,40
2025-10-22 23:26:49.757,40
2025-10-22 23:26:50.756,40
2025-10-22 23:26:51.757,40
2025-10-22 23:26:52.757,40
2025-10-22 23:26:53.757,40
2025-10-22 23:26:54.792,40
2025-10-22 23:26:55.792,40
2025-10-22 23:26:56.792,40
2025-10-22 23:26:57.792,40
2025-10-22 23:26:58.792,40
2025-10-22 23:26:59.792,40
2025-10-22 23:27:00.792,40
2025-10-22 23:27:01.793,40
2025-10-22 23:27:02.793,40
2025-10-22 23:27:03.792,40
2025-10-22 23:27:04.792,40
2025-10-22 23:27:05.792,40
2025-10-22 23:27:06.792,40
2025-10-22 23:27:07.792,40
2025-10-22 23:27:08.793,40
2025-10-22 23:27:09.792,40
2025-10-22 23:27:10.792,40
2025-10-22 23:27:11.792,40
2025-10-22 23:27:12.793,40
2025-10-22 23:27:13.792,40
2025-10-22 23:27:14.830,40
2025-10-22 23:27:15.831,40
2025-10-22 23:27:16.831,40
2025-10-22 23:27:17.830,40
2025-10-22 23:27:18.831,40
2025-10-22 23:27:19.830,40
2025-10-22 23:27:20.830,40
2025-10-22 23:27:21.830,40
2025-10-22 23:27:22.831,40
2025-10-22 23:27:23.830,40
2025-10-22 23:27:24.831,40
2025-10-22 23:27:25.830,40
2025-10-22 23:27:26.830,40
2025-10-22 23:27:27.830,40
2025-10-22 23:27:28.830,40
2025-10-22 23:27:29.830,40
2025-10-22 23:27:30.830,40
2025-10-22 23:27:31.830,40
2025-10-22 23:27:32.830,40
2025-10-22 23:27:33.830,40
2025-10-22 23:27:34.861,40
2025-10-22 23:27:35.861,40
2025-10-22 23:27:36.861,40
2025-10-22 23:27:37.861,40
2025-10-22 23:27:38.861,40
2025-10-22 23:27:39.861,40
2025-10-22 23:27:40.861,40
2025-10-22 23:27:41.861,40
2025-10-22 23:27:42.861,40
2025-10-22 23:27:43.861,40
2025-10-22 23:27:44.861,40
2025-10-22 23:27:45.860,40
2025-10-22 23:27:46.861,40
2025-10-22 23:27:47.861,40
2025-10-22 23:27:48.861,40
2025-10-22 23:27:49.861,40
2025-10-22 23:27:50.861,40
2025-10-22 23:27:51.861,40
2025-10-22 23:27:52.861,40
2025-10-22 23:27:53.861,40
2025-10-22 23:27:54.894,40
2025-10-22 23:27:55.894,40
2025-10-22 23:27:56.895,40
2025-10-22 23:27:57.894,40
2025-10-22 23:27:58.894,40
2025-10-22 23:27:59.894,40
2025-10-22 23:28:00.894,40
2025-10-22 23:28:01.895,40
2025-10-22 23:28:02.894,40
2025-10-22 23:28:03.894,40
2025-10-22 23:28:04.894,40
2025-10-22 23:28:05.894,40
2025-10-22 23:28:06.894,40
2025-10-22 23:28:07.895,40
2025-10-22 23:28:08.894,40
2025-10-22 23:28:09.895,40
2025-10-22 23:28:10.894,40
2025-10-22 23:28:11.895,40
2025-10-22 23:28:12.894,40
2025-10-22 23:28:13.894,40
2025-10-22 23:28:14.924,40
2025-10-22 23:28:15.924,40
2025-10-22 23:28:16.924,40
2025-10-22 23:28:17.925,40
2025-10-22 23:28:18.925,40
2025-10-22 23:28:19.925,40
2025-10-22 23:28:20.925,40
2025-10-22 23:28:21.925,40
2025-10-22 23:28:22.925,40
2025-10-22 23:28:23.924,40
2025-10-22 23:28:24.925,40
2025-10-22 23:28:25.925,40
2025-10-22 23:28:26.925,40
2025-10-22 23:28:27.925,40
2025-10-22 23:28:28.925,40
2025-10-22 23:28:29.924,40
2025-10-22 23:28:30.924,40
2025-10-22 23:28:31.925,40
2025-10-22 23:28:32.925,40
2025-10-22 23:28:33.924,40
2025-10-22 23:28:34.954,40
2025-10-22 23:28:35.954,40
2025-10-22 23:28:36.954,40
2025-10-22 23:28:37.954,40
2025-10-22 23:28:38.954,40
2025-10-22 23:28:39.955,40
2025-10-22 23:28:40.954,40
2025-10-22 23:28:41.955,40
2025-10-22 23:28:42.955,40
2025-10-22 23:28:43.955,40
2025-10-22 23:28:44.955,40
2025-10-22 23:28:45.955,40
2025-10-22 23:28:46.954,40
2025-10-22 23:28:47.954,40
2025-10-22 23:28:48.954,40
2025-10-22 23:28:49.954,40
2025-10-22 23:28:50.955,40
2025-10-22 23:28:51.954,40
2025-10-22 23:28:52.955,40
2025-10-22 23:28:53.954,40
2025-10-22 23:28:54.990,40
2025-10-22 23:28:55.990,40
2025-10-22 23:28:56.990,40
2025-10-22 23:28:57.990,40
2025-10-22 23:28:58.990,40
