
timestamp,rate
2025-10-23 23:36:58.134,40
2025-10-23 23:36:59.134,40
2025-10-23 23:37:00.134,40
2025-10-23 23:37:01.134,40
2025-10-23 23:37:02.134,40
2025-10-23 23:37:03.134,40
2025-10-23 23:37:04.134,40
2025-10-23 23:37:05.134,40
2025-10-23 23:37:06.134,40
2025-10-23 23:37:07.134,40
2025-10-23 23:37:08.134,40
2025-10-23 23:37:09.134,40
2025-10-23 23:37:10.134,40
2025-10-23 23:37:11.134,40
2025-10-23 23:37:12.133,40
2025-10-23 23:37:13.134,40
2025-10-23 23:37:14.133,40
2025-10-23 23:37:15.134,40
2025-10-23 23:37:16.134,40
2025-10-23 23:37:17.134,40
2025-10-23 23:37:18.165,80
2025-10-23 23:37:19.164,80
2025-10-23 23:37:20.165,80
2025-10-23 23:37:21.165,80
2025-10-23 23:37:22.165,80
2025-10-23 23:37:23.165,80
2025-10-23 23:37:24.165,80
2025-10-23 23:37:25.165,80
2025-10-23 23:37:26.165,80
2025-10-23 23:37:27.165,80
2025-10-23 23:37:28.165,80
2025-10-23 23:37:29.164,80
2025-10-23 23:37:30.165,80
2025-10-23 23:37:31.165,80
2025-10-23 23:37:32.165,80
2025-10-23 23:37:33.165,80
2025-10-23 23:37:34.165,80
2025-10-23 23:37:35.165,80
2025-10-23 23:37:36.164,80
2025-10-23 23:37:37.165,80
2025-10-23 23:37:38.224,180
2025-10-23 23:37:39.223,180
2025-10-23 23:37:40.224,180
2025-10-23 23:37:41.223,180
2025-10-23 23:37:42.224,180
2025-10-23 23:37:43.224,180
2025-10-23 23:37:44.224,180
2025-10-23 23:37:45.224,180
2025-10-23 23:37:46.224,180
2025-10-23 23:37:47.224,180
2025-10-23 23:37:48.224,180
2025-10-23 23:37:49.224,180
2025-10-23 23:37:50.224,180
2025-10-23 23:37:51.224,180
2025-10-23 23:37:52.224,180
2025-10-23 23:37:53.224,180
2025-10-23 23:37:54.224,180
2025-10-23 23:37:55.223,180
2025-10-23 23:37:56.224,180
2025-10-23 23:37:57.224,180
2025-10-23 23:37:58.368,300
2025-10-23 23:37:59.367,300
2025-10-23 23:38:00.367,300
2025-10-23 23:38:01.367,300
2025-10-23 23:38:02.367,300
2025-10-23 23:38:03.367,300
2025-10-23 23:38:04.367,300
2025-10-23 23:38:05.367,300
2025-10-23 23:38:06.368,300
2025-10-23 23:38:07.367,300
2025-10-23 23:38:08.367,300
2025-10-23 23:38:09.367,300
2025-10-23 23:38:10.367,300
2025-10-23 23:38:11.368,300
2025-10-23 23:38:12.367,300
2025-10-23 23:38:13.367,300
2025-10-23 23:38:14.368,300
2025-10-23 23:38:15.367,300
2025-10-23 23:38:16.367,300
2025-10-23 23:38:17.367,300
2025-10-23 23:38:18.621,300
2025-10-23 23:38:19.621,300
2025-10-23 23:38:20.622,300
2025-10-23 23:38:21.621,300
2025-10-23 23:38:22.621,300
2025-10-23 23:38:23.621,300
2025-10-23 23:38:24.621,300
2025-10-23 23:38:25.621,300
2025-10-23 23:38:26.626,300
2025-10-23 23:38:27.621,300
2025-10-23 23:38:28.621,300
2025-10-23 23:38:29.622,300
2025-10-23 23:38:30.621,300
2025-10-23 23:38:31.621,300
2025-10-23 23:38:32.621,300
2025-10-23 23:38:33.621,300
2025-10-23 23:38:34.621,300
2025-10-23 23:38:35.621,300
2025-10-23 23:38:36.621,300
2025-10-23 23:38:37.621,300
2025-10-23 23:38:38.855,300
2025-10-23 23:38:39.856,300
2025-10-23 23:38:40.856,300
2025-10-23 23:38:41.856,300
2025-10-23 23:38:42.856,300
2025-10-23 23:38:43.856,300
2025-10-23 23:38:44.856,300
2025-10-23 23:38:45.856,300
2025-10-23 23:38:46.856,300
2025-10-23 23:38:47.855,300
2025-10-23 23:38:48.856,300
2025-10-23 23:38:49.856,300
2025-10-23 23:38:50.856,300
2025-10-23 23:38:51.856,300
2025-10-23 23:38:52.856,300
2025-10-23 23:38:53.856,300
2025-10-23 23:38:54.856,300
2025-10-23 23:38:55.856,300
2025-10-23 23:38:56.856,300
2025-10-23 23:38:57.856,300
2025-10-23 23:38:59.086,240
2025-10-23 23:39:00.086,240
2025-10-23 23:39:01.087,240
2025-10-23 23:39:02.086,240
2025-10-23 23:39:03.086,240
2025-10-23 23:39:04.086,240
2025-10-23 23:39:05.086,240
2025-10-23 23:39:06.086,240
2025-10-23 23:39:07.086,240
2025-10-23 23:39:08.086,240
2025-10-23 23:39:09.087,240
2025-10-23 23:39:10.086,240
2025-10-23 23:39:11.086,240
2025-10-23 23:39:12.086,240
2025-10-23 23:39:13.087,240
2025-10-23 23:39:14.086,240
2025-10-23 23:39:15.086,240
2025-10-23 23:39:16.086,240
2025-10-23 23:39:17.086,240
2025-10-23 23:39:18.086,240
2025-10-23 23:39:19.299,160
2025-10-23 23:39:20.300,160
2025-10-23 23:39:21.299,160
2025-10-23 23:39:22.300,160
2025-10-23 23:39:23.300,160
2025-10-23 23:39:24.299,160
2025-10-23 23:39:25.299,160
